2159042,喜欢,绿子,故事,小说,感觉,直子,渡边,青春,读完,森林,时候,没有,爱情,觉得,东西,人生,日本,音乐,起来,描写
3009821,历史,没有,日本,战争,精彩,援朝,抗倭,朝鲜,喜欢,作者,部分,感觉,人物,知道,开始,半本,帝国,皇帝,记住,不会
4207781,孩子,龙应台,母亲,妈妈,喜欢,父母,读完,世界,成长,温情,生活,教育,看到,小孩,女性,可爱,没有,目送,时候,文字
1043008,童话,格林童话,小时候,故事,喜欢,长大,版本,小学,翻译,时候,经典,发现,不可,感觉,记忆,觉得,重读,原版,比如,社会学
3323987,职场,没有,小说,好看,感觉,值得,案例,东西,故事,时候,生活,续集,觉得,作为,有点,教材,知道,看完,适合,还有
1090043,爱情,故事,倾城,没有,生活,时候,流苏,成全,恋爱,喜欢,白流苏,女人,城市,电视剧,个人,觉得,人物,看完,世俗,相信
1024197,雨果,喜欢,时候,名著,描写,大段,电影,觉得,小说,美丽,震撼,悲剧,教堂,小时候,记得,女郎,情节,影响,考究,宗教
1192090,科幻,三体,球状,闪电,故事,人物,世界,宇宙,量子,存在,小说,量子态,物理,解释,喜欢,塑造,作品,没有,女性,看到
3369600,跑步,坚持,喜欢,没有,开始,可能,生活,跑者,东西,作家,事情,运动,选择,身体,精神,需要,文字,写作,肌肉,类似
1948901,盗墓,小说,故事,没有,时间,好看,时候,笔记,小哥,文笔,看到,作者,觉得,感觉,悬念,情节,地方,喜欢,开始,有点
1040771,宗教,时候,觉得,小说,电影,喜欢,吸引,故事,好看,欧洲,读完,情节,悬疑,密码,天使,看过,魔鬼,知识,畅销书,记得
1119522,喜欢,时候,爱情,觉得,版本,世界,没有,名著,小说,好看,故事,复仇,记得,小学,描写,内容,有点,扭曲,东西,看过
1002299,喜欢,没有,政治,小说,觉得,结局,作品,江湖,人物,权力,师妹,桃谷六仙,实在,读完,先生,可惜,应该,时候,岳灵珊,老爷子
1005521,小说,日本,感觉,文字,没有,舞女,时候,出来,觉得,文学,描写,青春,电影,阅读,故事,风格,像是,读完,感受,算是
1227838,落落,觉得,没有,喜欢,时候,女生,少女,宁遥,女孩子,青春,小说,朋友,感情,情绪,情感,故事,描写,女孩,好看,心理
5414391,中国,生活,作者,客观,观察,文字,江城,社会,喜欢,视角,没有,外国人,变化,寻路,了解,作为,老外,发展,国家,觉得
4742918,故事,青豆,没有,喜欢,世界,小说,觉得,村上春树,阅读,感觉,月亮,人物,翻译,情节,吸引,描写,读完,历史,开始,适合
1016300,抄袭,喜欢,时候,小说,青春,好看,知道,觉得,没有,故事,圈外,情节,看完,读者,作者,看过,感动,时代,记得,样子
4820710,政治,思想,小说,没有,历史,人性,觉得,中国,开始,生活,预言,有点,社会,寓言,读完,世界,不会,变成,爱情,作者
1030052,喜欢,生活,封面,内心,文字,记录,时候,看到,有点,记得,看过,散文,无关,需要,碎花,基本上,衡量,值得,适合,没有
1009257,开始,电影,故事,喜欢,世界,精彩,复活,火焰杯,伏地,觉得,看到,好看,死亡,魔法,魔术,情节,时候,开头,悬疑,重温
1039752,小说,青春,喜欢,处女作,时候,没有,村上春树,作家,觉得,无法,风格,酒吧,日本,可能,感觉,存在,印象,故事,便是,作为
1829226,电影,小说,没有,故事,希望,精彩,觉得,高徒,喜欢,尸体,改编,内心,感觉,读完,经典,翻译,东西,作家,有点,人物
3608208,梦想,故事,东西,时候,人生,没有,觉得,实现,生活,世界,心灵,生命,万物,道理,追寻,宇宙,看到,发现,内心,出现
1917972,翻译,生活,美国,没有,小说,觉得,喜欢,垮掉,时候,旅行,文学,世界,不能,知道,没看,人生,作家,希望,可能,精神
2180619,死神,故事,文字,没有,觉得,战争,喜欢,小说,男孩,感动,还有,生活,感人,作者,人性,应该,方式,德国,翻译,问题
4171951,有点,宗教,没有,密码,美国,历史,科学,作者,故事,感觉,知识,觉得,小说,结尾,作品,秘符,符号,值得,结局,看到
3598313,故事,作者,小说,觉得,喜欢,情节,感觉,家庭,没有,东霓,东西,人物,文字,时候,仇恨,语言,作品,青春,好看,读完
3369793,龙应台,儿子,父母,孩子,喜欢,交流,母亲,母子,人生,生活,沟通,书信,没有,问题,文化,子女,对话,时候,思考,值得
1082406,喜欢,没有,觉得,时代,读完,小说,时候,天空,故事,生活,文革,有点,清扬,起来,感觉,出来,文字,看完,文学,无法
4238362,生活,没有,文章,喜欢,比如,文字,观点,觉得,政治,作者,学术,内容,思考,思想,感觉,女人,有点,女博士,民主,时间
1023045,生活,文字,女儿,回忆,我们仨,人生,没有,温情,好物,喜欢,梦境,世间,坚牢,家庭,丈夫,一家人,知识分子,感觉,先生,琉璃
2256438,喜欢,没有,月棠,文字,时候,小说,内心,成长,力量,散文,母亲,世间,看完,沉淀,感觉,清谈,留下,装逼,阅读,觉得
1794620,成长,喜欢,孩子,芒果,文字,没有,感觉,时候,忧伤,语言,不够,天空,翻译,世界,少女,故事,好看,觉得,回来,小屋
1775691,心智,问题,人生,心理学,心理,面对,作者,有点,推荐,东西,值得,没有,成长,才能,觉得,过程,帮助,人格,自律,书籍
1013208,阅读,读书,作者,方法,分析,没有,基础,技巧,需要,问题,主题,检视,读者,时间,理解,部分,应该,内容,觉得,时候
10763902,影子,故事,喜欢,有点,没有,爱情,时候,治愈,温情,感觉,人生,小说,梦想,能力,亲情,妈妈,成长,感情,文字,开始
2243213,故事,爱情,觉得,电影,时代,看到,有点,没有,小说,文革,知道,好看,西坝,值得,时候,情节,感动,作者,可能,实在
1040211,福尔摩斯,经典,小时候,推理,没有,小学,时候,觉得,故事,版本,好看,看过,小说,侦探,记得,发现,盗版,魅力,剩下,作品
4953695,思维,模式,心智,作者,人生,觉得,古典,没有,值得,观点,思考,感觉,老师,逻辑,部分,启发,读完,看过,改变,时候
3626924,历史,作者,皇帝,结局,人生,看完,有点,结束,喜欢,时候,读完,需要,方式,超越,无法,畅销书,时间,命运,在于,阅读
1432596,哈利,布利,喜欢,时候,世界,知道,开始,电影,没有,故事,教授,发现,成长,结局,看到,不能,魔术,伏地,魔王,记得
1873231,历史,作者,没有,好看,喜欢,觉得,应该,明史,小说,打仗,时候,阅读,史书,作为,读物,胜利,逻辑,内心,语言,感觉
1013129,哈利,开始,时候,喜欢,世界,没有,不能,讨厌,形象,故事,小说,电影,成长,冗长,有点,大家,重读,经历,文学,觉得
1389960,漫画,悟空,经典,喜欢,小学,小时候,时候,没有,长大,回忆,升级,热血,地球,无限,日本,看过,時代,选手,故事,挑战
1863930,城市,没有,存在,文字,地狱,喜欢,想象力,感觉,欲望,意义,看不见,专业,阅读,时间,空间,觉得,想象,读完,人类,生活
2052448,皇帝,历史,没有,作者,好看,心学,知道,觉得,小说,喜欢,俯首,读完,缺点,畏惧,起来,造反,感情,方式,谋反,格物
1050339,时候,喜欢,文化,老师,文章,散文,作者,东西,历史,没有,中国,大师,文人,文笔,中学,看过,敦煌,文学,世界,人生
1034108,记得,时候,觉得,喜欢,文章,风格,东西,开始,搞笑,杂文,小时候,生活,文集,好看,看过,作品,有点,概念,叛逆,老师
3344676,常识,时评,没有,问题,东西,有点,道长,觉得,内容,社会,文章,评论,喜欢,价值,知道,作为,观点,缺乏,看到,知识分子
1080370,电影,小说,文字,喜欢,故事,看到,感觉,语言,时候,暗恋,现实,感动,看过,时间,没有,队友,记忆,重温,推荐,感情
1046265,没有,喜欢,时候,森林,绿子,直子,青春,人生,爱情,村上春树,挪威,感觉,开始,世界,小说,时间,渡边,感受,描写,觉得
2057285,神树,故事,没有,觉得,盗墓,青铜,有点,看到,物质化,悬疑,情节,作者,出来,时候,好看,粽子,笔记,感觉,小说,人物
4714734,喜欢,没有,文字,时候,感觉,起来,故事,句子,觉得,兔子,失恋,看到,呵呵,有点,纪念,不会,寻找,需要,出现,结果
